investor_id	investee_id	ratio_of_investment
09d3c705-4cf8-04b9-d831-81bebd208c4f	3d585125-30ea-28f3-de1f-190c0dbf6df9	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	efea6dc7-56a6-1579-a1d1-1d370936478b	100%
09d3c705-4cf8-04b9-d831-81bebd208c4f	f7684aff-3d5e-0c69-6584-da81a1eb5853	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	3e786fd1-2477-a6c6-bf0c-ccc124863230	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	80f3e076-ecbe-da54-a119-08be9a3a86cb	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	7264ab4b-7685-0de2-699c-f56a1a112a2e	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	4ec54cd5-e227-df8e-4289-a89b4a6226e5	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	38f4a5f2-b936-ed4b-1ddd-4f1e480ee458	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	5d7aec73-5061-136d-cbf6-99ee15d97334	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	06d7cd9b-5f20-ce3c-b1b4-016899c1e6c1	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	a1fa6f22-470c-d005-0f0c-58d5cdee7d86	100%
86deccfa-701f-0ecb-fc4a-bded4631af75	efaf7aaa-2d20-3c9f-66dd-3232066d8802	100%
9a6e6323-bf93-d8a8-4a55-963835194043	bddd0d1e-22c9-bec4-8768-73a40a41ec8b	100%
9a6e6323-bf93-d8a8-4a55-963835194043	57b62f73-dc4e-8b43-7c02-da9b48a38a6f	51.00%
9a6e6323-bf93-d8a8-4a55-963835194043	49993f09-c8cc-7e43-183b-7c5721530d31	83.3333%
9a6e6323-bf93-d8a8-4a55-963835194043	3bb0b0e4-6336-cbff-7391-a26f20f92063	52.00%
9a6e6323-bf93-d8a8-4a55-963835194043	3babb100-ab5e-28c4-de2a-6c5060257041	100%
9a6e6323-bf93-d8a8-4a55-963835194043	27f61c42-9f7e-8e2b-2f56-a506697d3034	100%
9a6e6323-bf93-d8a8-4a55-963835194043	9750f62a-53a4-f0b6-1812-cf2ff06679b0	51.00%
9a6e6323-bf93-d8a8-4a55-963835194043	94336848-8f13-40b4-112d-f991dd26c68e	10.0%
9a6e6323-bf93-d8a8-4a55-963835194043	95f90bcf-0c9e-5946-20cb-adbe7483db80	42.00%
c77377c1-32f6-44dd-9be7-ba89b91580ba	b1fa565e-02ae-cb6c-e08b-2ef6e862cf65	100%
c77377c1-32f6-44dd-9be7-ba89b91580ba	444b3c13-86d2-2893-1dcc-c4a26bce5d92	100%
c77377c1-32f6-44dd-9be7-ba89b91580ba	fc8bddb9-7a26-b50b-29fe-9c9d70796689	100%
c77377c1-32f6-44dd-9be7-ba89b91580ba	c6febadd-4f90-01cc-3a99-330b16d94bbe	100%
c77377c1-32f6-44dd-9be7-ba89b91580ba	e2ff89d7-6bd3-6e19-1171-7e5fc53dbb09	100%
c77377c1-32f6-44dd-9be7-ba89b91580ba	a85311f2-7999-546a-010a-3f0081450f39	100%
052f9a3c-a4dc-7cb4-e5b5-c0b457eb553e	0e1fe8f3-7269-7f10-0fdb-7f448d9be547	10.0%
052f9a3c-a4dc-7cb4-e5b5-c0b457eb553e	6d342187-a503-6336-785d-c72f2fc9fd0a	100%
052f9a3c-a4dc-7cb4-e5b5-c0b457eb553e	0af10804-cd37-9c3d-c7b3-0a5b5ef73127	100%
052f9a3c-a4dc-7cb4-e5b5-c0b457eb553e	72eb51e2-f4e7-328c-c1bd-36b1a3208423	45.0450%
052f9a3c-a4dc-7cb4-e5b5-c0b457eb553e	8aaa67e6-8618-7e1e-b50e-9f1fc36c4e0f	100%
052f9a3c-a4dc-7cb4-e5b5-c0b457eb553e	7c45ac1f-4143-4a70-1ef8-5f47ec2bc020	100%
052f9a3c-a4dc-7cb4-e5b5-c0b457eb553e	816cd943-6e98-3237-92f8-d80fe693340b	100%
27998eec-15cd-eacc-0b13-837f28ce7ebc	f4a00836-7641-0341-04f5-68cdf135f936	45.00%
27998eec-15cd-eacc-0b13-837f28ce7ebc	dcf9fdf2-05b1-95b0-172e-0d7702abd976	35.5556%
27998eec-15cd-eacc-0b13-837f28ce7ebc	4edd7cac-fdfb-44a1-e614-c3ecf141de6b	100%
27998eec-15cd-eacc-0b13-837f28ce7ebc	44f9dbf2-0bb2-e2d4-8611-328027e94c20	12.5000%
27998eec-15cd-eacc-0b13-837f28ce7ebc	3f2addf6-7987-d86f-9f94-e5c5b330ad30	80.0%
c3ebeab0-93cf-0a2f-3b29-20c6f4c02632	05bbc7c0-94dc-97e0-bf42-d1cd049a883b	100%
c3ebeab0-93cf-0a2f-3b29-20c6f4c02632	be3574f6-626b-f1a8-d3ad-873ebebdbe0e	100%
c3ebeab0-93cf-0a2f-3b29-20c6f4c02632	7b49c255-5b3f-c964-32b0-cc8ebc056c0b	100%
c3ebeab0-93cf-0a2f-3b29-20c6f4c02632	a6e2caa3-de10-8f8a-b88d-478ce4cfc077	50.0%
c3ebeab0-93cf-0a2f-3b29-20c6f4c02632	65d2d9be-6d2b-69f8-7ad0-967278548274	5.9055%
c3ebeab0-93cf-0a2f-3b29-20c6f4c02632	2392a2d3-0b88-db5a-c88a-c64f4260b6ad	80.9304%
c3ebeab0-93cf-0a2f-3b29-20c6f4c02632	2a9cea55-f783-c1de-37a7-df08951f6e44	51.00%
cd0bef0f-0080-3c78-5659-ad13b895b219	80237163-d2ea-23c1-9532-735b1d17a90e	参股
cd0bef0f-0080-3c78-5659-ad13b895b219	0b9caf2c-e6b6-5aa9-c388-2d9e053f8d7a	参股
cd0bef0f-0080-3c78-5659-ad13b895b219	462edd2b-0d2e-4a91-adf6-cbe0b4c6fb7c	100%
cd0bef0f-0080-3c78-5659-ad13b895b219	e2accf39-e115-adbe-615b-c16e8a92dc9e	25.00%
cd0bef0f-0080-3c78-5659-ad13b895b219	47849883-dd74-1230-1f78-2c8809f894d0	99.500%
cd0bef0f-0080-3c78-5659-ad13b895b219	7b4c1a67-edfa-c140-944e-adbb67007b46	100%
cd0bef0f-0080-3c78-5659-ad13b895b219	b260d1db-720f-0916-21bd-253752a7aa10	100%
cd0bef0f-0080-3c78-5659-ad13b895b219	608f9439-a2b2-4ecb-059b-3051f0f749bc	100%
cd0bef0f-0080-3c78-5659-ad13b895b219	c627d73d-a07e-e166-d8d9-13eb440fe7a4	100%
cd0bef0f-0080-3c78-5659-ad13b895b219	d1282382-2729-d39a-696d-28828058c453	100%
2b9517c2-9636-5435-d128-cec8ae49f437	a2953b28-d47a-3de6-c9b9-e02a98d89172	100%
2b9517c2-9636-5435-d128-cec8ae49f437	b564a064-ab74-a4b1-c15d-df586e558592	100%
10e01877-bacf-5816-795d-4502e521a760	6aa7a771-6d17-f903-b232-81c7a1a1a262	70.0%
10e01877-bacf-5816-795d-4502e521a760	9a461653-ddd2-c16a-a397-5de78c6ccfa8	14.2450%
10e01877-bacf-5816-795d-4502e521a760	baf26750-8040-65b6-9587-a249c2e00d29	100%
10e01877-bacf-5816-795d-4502e521a760	2b5e924f-c579-da3b-9711-810ba1a3cb5a	100%
10e01877-bacf-5816-795d-4502e521a760	1e759748-42f9-7981-86ba-db4016a8b44e	30.0%
10e01877-bacf-5816-795d-4502e521a760	0942a9f5-51e4-7cb7-e935-123eaf9b9700	99.00%
10e01877-bacf-5816-795d-4502e521a760	81f4aa8b-e773-770c-0b47-1974e03ea902	100%
10e01877-bacf-5816-795d-4502e521a760	49273eaf-d4bf-ec8b-93d7-4a16df5b7db9	73.2200%
10e01877-bacf-5816-795d-4502e521a760	7805d5bb-bf6f-8bee-32c9-d7da540226e4	5.0000%
30252c59-7293-20a2-7721-be500e420e6e	1c740d0c-1606-6af3-9da4-176d57d66afb	100%
30252c59-7293-20a2-7721-be500e420e6e	e97acc5f-bfcb-a492-7254-361cc0d0df75	75.00%
30252c59-7293-20a2-7721-be500e420e6e	9b12cdd7-20a4-39b2-405d-ae06e02d2665	68.00%
30252c59-7293-20a2-7721-be500e420e6e	5c89cab1-6a6c-9cc2-9084-26b2e7f10d5d	100%
98df93d7-e49b-f026-437b-f1dd548734da	23136c82-d6d4-fe76-8aba-9338e88a1b2c	100%
98df93d7-e49b-f026-437b-f1dd548734da	3fbdfdb5-a023-d257-5920-e68e7c913b56	100%
98df93d7-e49b-f026-437b-f1dd548734da	bdbe9452-9a45-3ed0-8f95-106d7d6e66df	100%
6d69d511-c127-c0c4-914f-dc5e0f3452ee	a68307e0-f169-7388-5c44-d854a8d2d868	70.0%
6d69d511-c127-c0c4-914f-dc5e0f3452ee	5d15c180-6a42-9c6a-f545-70d91a516f21	25.0001%
6d69d511-c127-c0c4-914f-dc5e0f3452ee	255da89a-37f6-2123-cf7d-b0c7606b799a	100%
6d69d511-c127-c0c4-914f-dc5e0f3452ee	24eb8758-a4d2-f19e-7c77-3bd378540d4c	100%
6d69d511-c127-c0c4-914f-dc5e0f3452ee	b2632147-0f60-d2f2-f6b3-05d443a9a3f5	100%
6d69d511-c127-c0c4-914f-dc5e0f3452ee	3a50c9c0-6018-d6b9-b9dc-79bc972522be	100%
cfe635aa-0ca1-5d22-62fd-87ff51cdfd55	e9c428c1-5d6e-358e-fa91-735beaa48d58	100%
cfe635aa-0ca1-5d22-62fd-87ff51cdfd55	212c1f68-454c-e88b-bdc0-2a7f4f597bec	100%
cfe635aa-0ca1-5d22-62fd-87ff51cdfd55	3018005c-2614-3ebc-93d2-c6cb1de6e999	100%
cfe635aa-0ca1-5d22-62fd-87ff51cdfd55	7af09960-4007-31a1-87a9-a01351d20860	100%
cfe635aa-0ca1-5d22-62fd-87ff51cdfd55	469020ae-2339-ba62-5f4c-669aa105985c	20.0%
cfe635aa-0ca1-5d22-62fd-87ff51cdfd55	85277881-6945-c4f3-5395-a58aa6895e20	100%
cfe635aa-0ca1-5d22-62fd-87ff51cdfd55	ffab12c9-6c02-2df4-de55-2314930cab2a	100%
5ff0a63f-3579-8506-4d40-18934460c9c3	263a97a5-fd6d-fe1a-f543-0c1d1f8e21ba	100%
5ff0a63f-3579-8506-4d40-18934460c9c3	92708d62-809f-1ee5-bf42-1b6cf6777728	100%
5ff0a63f-3579-8506-4d40-18934460c9c3	b4be222f-d37c-3f7d-b34f-ec4b389c5978	75.00%
5ff0a63f-3579-8506-4d40-18934460c9c3	b883bded-0275-27aa-efb2-4ad7d876d932	65.00%
5ff0a63f-3579-8506-4d40-18934460c9c3	b3ae2b9a-805c-509c-62ef-40c4ddc22087	60.0%
5ff0a63f-3579-8506-4d40-18934460c9c3	baa6dc0c-ad14-736e-3c91-554fc93205e8	49.00%
5ff0a63f-3579-8506-4d40-18934460c9c3	7b69700d-03bc-9efe-eb74-29cf3101bb72	100%
5ff0a63f-3579-8506-4d40-18934460c9c3	79b67a5b-7872-0e62-aac2-1b6e3c94f30a	100%
5ff0a63f-3579-8506-4d40-18934460c9c3	8173f243-d9c7-c060-8a26-4f37be89b4b3	100%
5ff0a63f-3579-8506-4d40-18934460c9c3	d3c096b1-f97f-ce6c-2637-72f2cb5bb9b3	100%
6fb298c4-2b64-e2bc-b3c0-f996193fe609	bbb7712c-5246-bfef-d2d1-cfd1db7f28cd	27.500%
6fb298c4-2b64-e2bc-b3c0-f996193fe609	2a5dce1b-b72b-a25b-929a-130176291d60	100%
9a47b410-fd61-94f4-e3da-118bc62c3714	9ffee287-d724-4f53-fbb3-58c0e1714559	100%
9a47b410-fd61-94f4-e3da-118bc62c3714	2e197617-c747-1a2b-d0e6-3e4e3c2aaf3d	100%
9a47b410-fd61-94f4-e3da-118bc62c3714	b354eeab-8b11-752c-1503-6f03af3779f8	80.0%
9a47b410-fd61-94f4-e3da-118bc62c3714	d012421c-dbdd-6a73-5310-2f5df3263e85	100%
9a47b410-fd61-94f4-e3da-118bc62c3714	e0746743-f43f-e5a2-f2e4-ccf55670f741	100%
9a47b410-fd61-94f4-e3da-118bc62c3714	66490d72-364c-28d4-f6ee-3da3f5c0d8b5	7.6922%
9a47b410-fd61-94f4-e3da-118bc62c3714	1be4dcab-7a6f-3f76-078a-f67de1489d8e	100%
9a47b410-fd61-94f4-e3da-118bc62c3714	e5c82b6b-2cd5-cc94-af9d-df5de6f3e6f5	90.0%
9a47b410-fd61-94f4-e3da-118bc62c3714	9017f96b-0d19-dd37-4a10-f42e49305231	75.00%
9a47b410-fd61-94f4-e3da-118bc62c3714	01cd5134-24c2-ee76-9e13-6e5e31e7611d	80.0%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	7d7eeef6-bbbc-8eb2-3ff9-fdf4f3ff51b4	57.00%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	c9c19a65-d6aa-e036-0758-76c2989bdbcc	30.0000%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	c3f57d28-3b9f-63f4-3e33-a0966db67354	51.00%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	4f59fb1c-7f1a-61d8-b6a7-14ded75de129	51.00%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	b7f430c0-90f8-c179-55a3-35cb4c07b850	100%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	edbbc844-eed5-a090-b41f-435a8e43e533	100%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	95c2f852-726b-24aa-8f21-80e6b53c7875	100%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	fdfdab33-4933-6388-a43a-a25665e8354a	100%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	c8534cce-f181-649f-b024-a787cf014622	100%
fc161d87-8306-bcef-bae9-5a7c7feb96b2	6e9c9ebf-8f52-2ff4-654a-8b6ee8490c41	100%
bea8687a-4599-7b68-f6f1-5ff424c5f594	601e6ec3-e1f3-2dce-d1ad-3836a824d044	100%
bea8687a-4599-7b68-f6f1-5ff424c5f594	37163bff-d62f-8cd3-a66c-1c2cbf739f2d	60.0%
bea8687a-4599-7b68-f6f1-5ff424c5f594	ffd564ab-5cb1-0de7-1079-46b20f0d69ea	100%
bea8687a-4599-7b68-f6f1-5ff424c5f594	50bb26a3-3b8b-f575-8793-5d560d351ed2	100%
bea8687a-4599-7b68-f6f1-5ff424c5f594	a965bddd-84dd-9cb8-5cbf-16ce756e955b	100%
bea8687a-4599-7b68-f6f1-5ff424c5f594	17f6f423-8786-248e-6bf7-ca4abdf2c8f4	100%
bea8687a-4599-7b68-f6f1-5ff424c5f594	b36af8d8-f5ed-3369-0ab8-89f022d5819f	100%
bea8687a-4599-7b68-f6f1-5ff424c5f594	5c61e343-2a4c-1ba1-18f2-2fa8d871bea2	100%
a980476f-c686-0bc9-bb31-2254189b0c57	541263c2-8edb-5331-a0b7-5769df745137	100%
a980476f-c686-0bc9-bb31-2254189b0c57	4a2dd9e1-c4e9-f832-e3c1-beb9c5981eba	100%
010551d1-90e2-cfcd-0592-a91b01000985	4fe4fec2-198b-902d-446a-078d0ec9030e	100%
010551d1-90e2-cfcd-0592-a91b01000985	6d71ccd1-2890-b9db-e470-4d7627989964	100%
010551d1-90e2-cfcd-0592-a91b01000985	8d1511b1-400b-47c9-1b4a-40614e7294ce	51.00%
010551d1-90e2-cfcd-0592-a91b01000985	102c9ca3-5dc5-0049-41dc-47f66897641a	100%
010551d1-90e2-cfcd-0592-a91b01000985	fdb94428-2808-a257-58f5-9fcc33d8f00c	100%
010551d1-90e2-cfcd-0592-a91b01000985	77c04742-5fe1-ba3b-00e5-ff635ccfad33	60.0%
010551d1-90e2-cfcd-0592-a91b01000985	057d028c-eb32-0578-5bb9-f649cb0ec42b	100%
32adca9e-652b-6d81-a454-e51fe28c7652	a870e67b-ac26-e75a-1fe9-230fe65d2e46	9.00%
32adca9e-652b-6d81-a454-e51fe28c7652	24fe120b-4121-d387-011d-0dc9b3a1f7b9	10.0%
32adca9e-652b-6d81-a454-e51fe28c7652	4ba139a9-d925-1379-e56b-5ecb6475aee9	100%
32adca9e-652b-6d81-a454-e51fe28c7652	e88946ee-a466-5698-72a0-4a617a5ebdcf	3.7500%
32adca9e-652b-6d81-a454-e51fe28c7652	a61678b0-f39d-ba1d-3f43-3d175407062a	100%
32adca9e-652b-6d81-a454-e51fe28c7652	e3c2ad0a-bf3e-816a-4c6e-768bc4faadac	100%
32adca9e-652b-6d81-a454-e51fe28c7652	f5bf2ab6-d27d-8866-a543-a8eb44f82df3	100%
32adca9e-652b-6d81-a454-e51fe28c7652	126b281b-3b36-696e-fe31-31005b9ce12a	51.00%
32adca9e-652b-6d81-a454-e51fe28c7652	54a5e7bc-c0fe-7d3c-032a-85c1ddde97b8	7.1875%
5845ec59-0be5-ace3-8453-a7cc29008419	4556548f-13e2-2f87-deab-c289bac16746	100%
5845ec59-0be5-ace3-8453-a7cc29008419	49295cee-9d8e-54d0-3ac1-211489a537ea	100%
5845ec59-0be5-ace3-8453-a7cc29008419	87292b38-9534-036f-8581-75feace8791c	5.8975%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	40d35628-963d-79b8-d5a8-49bebb2dce32	100%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	b66fe0ab-de60-0ffd-a307-05b454af7298	30.0%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	e16c9b80-428d-a471-5f56-a95261e5d757	76.1905%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	ee180cc5-38ac-368f-de93-80e79fab6816	51.00%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	cb4ec68d-dd62-68a2-b461-198aadce02ad	100%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	83389340-2267-f2c8-328f-507c10997b49	100%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	b9779ab5-31f1-d4ac-3424-781edc08c471	100%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	09543b47-b4f7-b5e1-4cee-8d235f156884	100%
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	8f12e3a8-d024-4e3c-eee6-2dd7e348fb6f	参股
c87d9f64-eff8-1e18-8a24-2b2cabf8175b	03ef148d-abd6-f588-a6a1-f2643f55c80c	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	6903ad3c-ceea-f6d4-06bc-2ac322427a47	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	134e4ae9-f3af-c1a9-cbeb-277d506e8c40	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	2373fc8b-ed0b-475b-4511-11add3878491	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	ec3f8ae5-df72-8b5f-19d3-24da50fb88e6	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	ba3b09f2-2b5a-197b-038b-1602e2e28d36	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	0035e596-b3ce-6117-708d-d635e3b8c03e	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	8b1a3c93-c9d6-1916-8618-993883a7cf87	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	5ebf197a-9922-5902-15eb-5da7512d5136	90.0%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	2c536c9e-b66e-45fe-e2a8-7c9baddaed94	100%
9ecc9c25-fa47-b7bd-3756-4d70ecf66f8a	b8de488f-7161-c757-65f5-9e0d7289385d	100%
9b343599-0608-0275-0684-ebd581da22f2	4be3a96f-271d-785f-67b0-4dcbe1466db8	100%
9b343599-0608-0275-0684-ebd581da22f2	4a07c9f1-d1aa-19a5-6572-c17dcd16aa2c	4.7619%
9b343599-0608-0275-0684-ebd581da22f2	8e4014e2-311d-f2ad-d8d2-f55af5945b81	17.7778%
9b343599-0608-0275-0684-ebd581da22f2	db4e2419-3215-090c-d3aa-0639d7a820f2	90.0%
9b343599-0608-0275-0684-ebd581da22f2	78d56b21-5ba1-eebe-2a12-5dd7b2e6700c	100%
9b343599-0608-0275-0684-ebd581da22f2	72de39fd-1189-2289-4f10-5e713d94e475	100%
9b343599-0608-0275-0684-ebd581da22f2	1b6a6a8d-608c-1dad-7c34-cd062e00093a	100%
edf5966d-b429-1b18-b963-9dc4f2504e5c	52e6b439-6c12-ce80-1ba0-40e803071807	参股
edf5966d-b429-1b18-b963-9dc4f2504e5c	064bdc38-ce0e-7716-9b67-4e2ca9f21ad9	11.1111%
edf5966d-b429-1b18-b963-9dc4f2504e5c	b24b540c-a7ca-7195-f1b0-4f576c1f3acc	100%
edf5966d-b429-1b18-b963-9dc4f2504e5c	18ebb5f1-03c4-5db3-6845-70887a99dade	100%
edf5966d-b429-1b18-b963-9dc4f2504e5c	1cdd0e5a-30ee-d1ed-136a-82a93290cf83	参股
edf5966d-b429-1b18-b963-9dc4f2504e5c	8855b5ef-66c6-bc84-6cff-bdaa612fd2be	100%
edf5966d-b429-1b18-b963-9dc4f2504e5c	b7ed2012-de14-17dc-810a-16b6e253c205	100%
edf5966d-b429-1b18-b963-9dc4f2504e5c	35841816-7095-572d-f39e-c3929b92f3dc	100%
4137c629-4b9f-2cc0-95f2-f344af623e2d	25705087-4406-bd23-6afa-e16ee1b4f32b	参股
4137c629-4b9f-2cc0-95f2-f344af623e2d	7fa5aca0-4e2e-28b6-f610-72042b7286b6	100%
4137c629-4b9f-2cc0-95f2-f344af623e2d	7aeace78-1181-1231-0745-554b64c7ea9e	9.6154%
4137c629-4b9f-2cc0-95f2-f344af623e2d	2358ca16-1965-1043-8baf-288cd6293290	100%
4137c629-4b9f-2cc0-95f2-f344af623e2d	8c95597e-b0d2-5c59-43cd-e26dc0c84c25	100%
4137c629-4b9f-2cc0-95f2-f344af623e2d	515c5d63-9556-9e43-090d-95bfaa0ea611	100%
4137c629-4b9f-2cc0-95f2-f344af623e2d	5eca7a72-f14f-0203-c922-85dc8f00db5c	28.00%
4137c629-4b9f-2cc0-95f2-f344af623e2d	d21668af-dee0-30a2-bcfc-527f38ed0a91	100%
a86a36ad-c202-324b-496e-061aff2dc61a	c7176d47-7206-cc8f-0ddf-0451c9a4d1a0	51.00%
c7c0e535-ddb9-d93d-1903-a46a4580289b	d4fb3078-3ed6-0acc-6bf8-f4369342a1d2	51.00%
c7c0e535-ddb9-d93d-1903-a46a4580289b	23572eb6-3501-8694-80f2-4c3b4aaad375	100%
c7c0e535-ddb9-d93d-1903-a46a4580289b	675b9c1b-26fc-356b-0889-8c6d486301cd	参股
c7c0e535-ddb9-d93d-1903-a46a4580289b	12966cfb-bc46-93dd-7c73-74abf552a8a7	100%
c7c0e535-ddb9-d93d-1903-a46a4580289b	55576526-426c-c039-da35-e50910483f91	100%
c7c0e535-ddb9-d93d-1903-a46a4580289b	bb5099df-d15d-fb5e-d2be-0466966886a9	100%
c7c0e535-ddb9-d93d-1903-a46a4580289b	bb1a4dd3-6697-6a1b-7690-399ea0505222	参股
c7c0e535-ddb9-d93d-1903-a46a4580289b	1c81e446-72e3-e7fe-270d-405462ced4a6	100%
c7c0e535-ddb9-d93d-1903-a46a4580289b	9fb8f0df-75aa-2030-40ba-933d1f9a8d5a	49.0000%
c7c0e535-ddb9-d93d-1903-a46a4580289b	cf42c2aa-3ebc-ea34-aaf7-d2d661b69697	100%
3fdc0dd7-537f-daf6-7800-bc84f49fcf7c	e3d92c50-154c-a050-2d11-bad3a8591f02	35.00%
3fdc0dd7-537f-daf6-7800-bc84f49fcf7c	51accfef-116c-e73a-7e9e-992a64756ff0	74.1667%
3fdc0dd7-537f-daf6-7800-bc84f49fcf7c	d325c9f3-0097-b244-49ae-c464ecbea311	55.00%
3fdc0dd7-537f-daf6-7800-bc84f49fcf7c	3d130ad0-ff93-6d12-fb7e-2145f0747a39	100%
3fdc0dd7-537f-daf6-7800-bc84f49fcf7c	ecb0db9a-4320-375e-7600-4e416f47b61e	100%
3fdc0dd7-537f-daf6-7800-bc84f49fcf7c	b772dd40-c4b0-3f2f-5f37-7961548cf46a	100%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	afea13a9-a649-a7a2-5103-09a0122debbe	100%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	8c7680f7-041b-b4d9-647c-13b39a71925c	100%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	9a19151a-c61b-08db-dbe0-ae5b6c120086	100%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	5af1b128-784b-7be5-70c3-11efff274e38	100%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	9f703a8b-0b56-1408-f827-c0cb38637f85	15.00%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	8db26fa0-b79e-c189-35eb-ad888d55b0fb	51.00%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	238e5fb5-7b4b-4c54-967d-86af1719ae22	40.0000%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	e3549309-0958-40de-30dd-3511ebda9f57	参股
9f333732-eee1-bf8c-4cb1-8f5b61af8350	b10fc2c5-5cb9-41b3-bc03-fda6bd4ce35b	50.0%
9f333732-eee1-bf8c-4cb1-8f5b61af8350	b47056c9-33ec-6ebb-21c2-0d581fabe943	50.0%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	fdcf6031-ce10-a76f-dc88-4fbfa2b24f7e	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	4ec23294-d81e-f144-fd54-8ae964295332	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	e6c1eb83-8d77-04f3-df98-17832c5ce7dd	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	0000bcc9-009f-ecb4-dd8f-afadb13854e1	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	459be81d-4333-60f4-37e7-4ba438aac41a	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	02810ffc-b58f-2572-8619-9dd48c3893a5	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	6823d744-7e1c-3e5f-0072-0936157a177d	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	cf0d2cde-2a92-ae0c-9893-9340e28dde3c	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	d74cf2c2-0e7e-f3d7-79ed-cce6cba3b3b5	100%
95c056e8-b1cd-fa16-395f-7ac0f525de7a	020c4fbc-93cc-7087-1ea7-1d9492f93306	100%
ceaae71d-e93b-4c81-15b3-538f5325290d	111d3d61-3826-8612-d43e-80bdf587563e	100%
ceaae71d-e93b-4c81-15b3-538f5325290d	17a72000-a4f9-2dd7-d48b-707278f46257	100%
ceaae71d-e93b-4c81-15b3-538f5325290d	3ae1f5ec-2a7c-c60c-89e7-fc13649990f5	100%
ceaae71d-e93b-4c81-15b3-538f5325290d	31276706-b1bb-38df-3168-ffdeab150a31	100%
78f6c565-fb01-29d8-4074-47176bf8a504	76a425db-aefc-c0db-d2ce-75ace7969719	100%
78f6c565-fb01-29d8-4074-47176bf8a504	77e3f587-88f1-a0e5-0927-8b01fdb76130	100%
78f6c565-fb01-29d8-4074-47176bf8a504	a5ba1755-7075-5c70-69ee-594023066d43	100%
78f6c565-fb01-29d8-4074-47176bf8a504	da3ea2b0-e4dd-47ce-3d60-e6609b9cd91a	60.0%
78f6c565-fb01-29d8-4074-47176bf8a504	e1c27c86-6462-6022-e8c4-84ce184b0cdd	100%
78f6c565-fb01-29d8-4074-47176bf8a504	d9aa35a0-a43b-a597-2bb1-08986356d8ce	50.0%
78f6c565-fb01-29d8-4074-47176bf8a504	2511c5bc-f2cd-3d11-2668-b19162b33234	70.0%
78f6c565-fb01-29d8-4074-47176bf8a504	c2038183-ffcb-17fd-3381-0715319bdc74	100%
78f6c565-fb01-29d8-4074-47176bf8a504	e86127da-3003-a3d5-4a75-ebad70e0f6c3	100%
78f6c565-fb01-29d8-4074-47176bf8a504	8583948d-7308-7b3d-d635-7084a58df8f1	100%
